X,Y,LOCATION_TYPE
-47.557326,-13.464806,absense
-56.51824,-2.165655,absense
-58.110812,-14.617266,absense
-50.297233,-12.182283,absense
-51.73334,-18.968752,absense
-51.000065,-25.755296,absense
-66.684422,-7.993284,absense
-63.599921,-8.228089,absense
-55.874209,-8.669929,absense
-67.377631,-2.924914,absense
-50.448312,-19.433377,absense
-57.875927,-12.802275,absense
-51.099643,-16.379486,absense
-42.008191,-19.310933,absense
-60.91081,-10.546489,absense
-50.420829,-2.954942,absense
-56.436482,-21.627441,absense
-59.656602,-3.541053,absense
-62.235502,-5.525172,absense
-55.563179,-21.091923,absense
-48.867129,-11.305367,absense
-49.682584,-13.498595,absense
-50.532429,-9.804203,absense
-54.339751,-27.083964,absense
-70.620172,-4.788337,absense
-53.692219,-5.14546,absense
-71.378982,-5.012594,absense
-47.648051,-21.672381,absense
-58.88123,-13.022347,absense
-57.348308,-4.611251,absense
-62.476981,1.419637,absense
-56.183209,-0.103484,absense
-56.660105,-28.882793,absense
-47.689527,0.282409,absense
-53.505352,-17.392269,absense
-72.121779,-3.385338,absense
-63.571538,-7.226462,absense
-57.757749,-1.531816,absense
-51.010611,-23.920268,absense
-51.100374,-23.841635,absense
-50.910195,-9.364144,absense
-51.395447,-21.635642,absense
-59.736586,-1.017559,absense
-56.418968,-4.064928,absense
-53.502266,1.643498,absense
-57.103961,-6.675475,absense
-49.23395,-15.319398,absense
-54.97215,-25.877087,absense
-64.034002,-4.20022,absense
-45.574157,-17.992479,absense
-62.180622,1.015615,absense
-57.765297,-21.133484,absense
-46.250981,-21.593588,absense
-54.18458,-27.573559,absense
-67.718394,-5.267491,absense
-58.309886,-10.069354,absense
-57.770167,-6.221427,absense
-70.739357,-8.643648,absense
-53.351144,-11.748434,absense
-66.191707,-8.326091,absense
-50.515648,-13.706911,absense
-61.028206,-8.557887,absense
-50.766261,-9.794881,absense
-53.641,-18.686039,absense
-61.191202,-11.421665,absense
-54.403225,-26.693675,absense
-61.057889,-14.073931,absense
-55.640164,-27.638194,absense
-46.093455,-20.08861,absense
-53.8725,-11.791266,absense
-46.542792,-21.511675,absense
-54.173826,-30.66059,absense
-58.555287,0.257553,absense
-62.864902,-11.945094,absense
-57.53313,-7.76641,absense
-57.705742,-28.626514,absense
-55.218558,-32.090277,absense
-49.31376,-27.167914,absense
-54.787991,-4.92241,absense
-43.412799,-22.021728,absense
-54.560266,-30.315482,absense
-68.642829,-6.246914,absense
-51.018691,-18.11928,absense
-51.376664,-12.781177,absense
-48.022919,-18.086038,absense
-50.623748,-18.983724,absense
-54.423482,-19.233342,absense
-47.874279,-24.581171,absense
-47.446264,-1.118747,absense
-55.578917,-15.839688,absense
-55.316355,-15.71357,absense
-68.451362,-4.621848,absense
-49.388489,-2.079725,absense
-68.288968,-7.049482,absense
-70.554534,-6.439112,absense
-44.095702,-17.279553,absense
-68.761945,-1.952664,absense
-50.799631,-14.421216,absense
-61.418652,-12.538537,absense
-66.816947,-2.419071,absense
-45.023238,-17.013959,absense
-57.77207,0.112024,absense
-50.075011,-18.824372,absense
-53.895478,-24.821985,absense
-67.586813,-8.060347,absense
-62.584533,-4.887217,absense
-56.697159,-24.420546,absense
-57.455856,-5.439195,absense
-53.922648,-18.879963,absense
-70.872779,-5.343013,absense
-53.328168,-5.782894,absense
-62.778641,-5.180724,absense
-66.430396,-4.844044,absense
-52.899223,-27.436305,absense
-46.323701,-20.632705,absense
-55.85321,-17.211831,absense
-45.81802,-19.825007,absense
-65.152673,-4.866845,absense
-40.922182,-22.042615,absense
-60.765252,-9.647727,absense
-51.726253,-23.099982,absense
-55.940892,-22.87466,absense
-57.319358,-9.907934,absense
-56.138904,-8.113731,absense
-46.478256,-24.566038,absense
-42.304923,-18.816472,absense
-56.397952,-13.668561,absense
-50.264038,-25.363387,absense
-61.6055,-14.876401,absense
-52.515216,-10.789273,absense
-54.774324,-15.373392,absense
-66.985766,-6.818799,absense
-57.043656,-1.772533,absense
-43.387957,-20.96216,absense
-59.802782,0.513358,absense
-55.710696,-11.389401,absense
-54.749697,-17.653867,absense
-50.667608,-1.409951,absense
-47.379679,-18.711538,absense
-49.11894,0.436764,absense
-47.665647,-14.898187,absense
-58.565477,0.41487,absense
-49.01571,-2.483986,absense
-56.18397,-21.003067,absense
-54.004493,-12.534929,absense
-64.346624,-4.006254,absense
-57.434189,-14.310269,absense
-45.421364,-17.69259,absense
-63.070194,-7.644713,absense
-58.840001,-10.472544,absense
-49.945408,-22.116198,absense
-47.467422,-20.741228,absense
-49.833843,0.200288,absense
-54.223838,-1.755903,absense
-54.911946,-30.491709,absense
-59.87935,-1.225396,absense
-53.336523,0.887244,absense
-53.910442,-21.426317,absense
-50.779639,-4.896113,absense
-54.970407,-1.176109,absense
-55.167761,-28.400623,absense
-67.628445,0.985385,absense
-54.319023,-13.504102,absense
-58.733542,-0.154151,absense
-50.570073,-27.277134,absense
-54.919359,-3.864145,absense
-55.81781,-5.070847,absense
-52.558466,-17.769903,absense
-56.194028,-23.331675,absense
-50.096561,-24.385488,absense
-52.283421,-24.468046,absense
-49.679803,-1.170303,absense
-56.696803,-13.102592,absense
-54.35028,-3.502211,absense
-54.42454,-8.511656,absense
-55.850169,-32.443718,absense
-50.256922,-17.653514,absense
-52.169007,-17.517226,absense
-46.36004,-21.6235,absense
-61.994815,-12.49211,absense
-49.408965,-27.478157,absense
-70.061002,-8.40183,absense
-53.774859,-10.528913,absense
-53.107178,-16.781828,absense
-51.319084,-3.256513,absense
-61.56363,-6.335659,absense
-52.117012,-24.035769,absense
-58.546543,-9.982045,absense
-45.247537,-19.902176,absense
-54.053723,-13.303129,absense
-61.308942,-4.510958,absense
-59.27356,-10.409972,absense
-62.571758,-10.26973,absense
-57.169376,-12.064968,absense
-61.873611,-3.118326,absense
-58.420822,-6.96865,absense
-44.627084,-23.54406,absense
-54.008145,-1.090145,absense
-51.337163,-11.505479,absense
-44.232825,-16.312549,absense
-69.369299,-6.604858,absense
-69.271576,-7.584786,absense
-47.888944,-23.027382,absense
-51.279112,-19.555347,absense
-66.878508,-5.259624,absense
-60.619389,-1.272204,absense
-68.642773,-6.625982,absense
-52.010943,-23.322741,absense
-68.46865,-8.741682,absense
-59.518811,-3.377123,absense
-70.397185,-4.624531,absense
-50.103574,-27.732982,absense
-66.305267,-4.857514,absense
-68.164846,-0.168,absense
-59.720388,-17.66787,absense
-72.874776,-4.916131,absense
-56.454309,-31.193014,absense
-68.55898,-2.700092,absense
-62.823331,-4.495652,absense
-56.6331,-10.415445,absense
-60.74195,1.097672,absense
-55.225842,1.315218,absense
-70.249245,-2.250418,absense
-57.481318,-8.529909,absense
-60.043917,-8.667526,absense
-53.008125,-12.399427,absense
-59.148848,-9.310642,absense
-60.738656,-15.017408,absense
-52.520809,-16.116415,absense
-53.894581,-26.609134,absense
-56.651391,-1.340584,absense
-68.148614,-8.89514,absense
-45.582455,-16.490399,absense
-50.6406,-24.190454,absense
-52.654938,-25.999993,absense
-63.116231,-4.601443,absense
-56.668874,-11.919561,absense
-62.279611,-9.286728,absense
-49.439173,-13.215488,absense
-56.385888,-8.649599,absense
-48.493071,-0.905571,absense
-60.47223,-16.443987,absense
-55.515851,-27.353529,absense
-62.893085,-0.088933,absense
-53.072888,-17.646248,absense
-55.7227,-27.493371,absense
-58.965368,-17.780005,absense
-52.501607,-5.658395,absense
-51.420956,-26.414535,absense
-56.501545,-8.146194,absense
-61.088931,-3.557407,absense
-57.523162,-3.394876,absense
-59.179456,-2.165395,absense
-55.987675,-11.484194,absense
-60.077638,-3.992632,absense
-58.665944,-13.755011,absense
-43.611049,-19.746555,absense
-44.039309,-19.752032,absense
-60.453915,-5.38961,absense
-59.254614,1.17055,absense
-45.718231,-24.10101,absense
-56.811993,-29.81957,absense
-58.089704,-11.216271,absense
-69.446351,-4.961119,absense
-55.393499,-8.072841,absense
-54.255006,-6.768772,absense
-50.560531,-0.687745,absense
-63.617587,-2.114773,absense
-71.269461,-5.23765,absense
-70.111034,-4.767674,absense
-54.236065,-19.019896,absense
-62.164196,-0.091787,absense
-66.061384,-0.561724,absense
-53.96335,1.649282,absense
-53.967373,-17.677183,absense
-60.650474,-6.937426,absense
-54.866603,-31.8667,absense
-72.625731,-8.459737,absense
-58.59505,-1.665422,absense
-56.03142,-14.915264,absense
-63.193784,-11.517508,absense
-56.792325,-12.666194,absense
-52.346444,-12.765775,absense
-60.555019,-15.545445,absense
-59.393203,0.142588,absense
-59.754254,-0.796936,absense
-61.813521,-11.64405,absense
-69.053044,-4.857482,absense
-61.531159,-3.115163,absense
-55.077558,-9.717726,absense
-44.974579,-15.643795,absense
-54.264138,-3.890107,absense
-58.314098,-10.169244,absense
-55.799321,-23.981062,absense
-43.701466,-22.76156,absense
-60.162269,-10.357174,absense
-46.800538,-16.076022,absense
-52.663186,-21.623227,absense
-63.518059,-2.756634,absense
-65.637335,-5.930059,absense
-50.549717,-2.614359,absense
-52.536643,1.355584,absense
-60.73035,-15.016078,absense
-55.2018,-4.0794,absense
-53.547133,-24.961705,absense
-55.322015,-2.874911,absense
-57.15802,-29.607764,absense
-68.813369,-8.62334,absense
-53.063127,-12.011863,absense
-60.539311,-13.31112,absense
-49.18147,-22.065447,absense
-46.599353,-13.330465,absense
-64.597807,1.568287,absense
-56.419561,-29.719235,absense
-48.128525,-13.046314,absense
-50.04543,-18.882268,absense
-57.415313,-9.303986,absense
-51.494991,-28.199164,absense
-57.750993,-2.27543,absense
-47.813829,-25.331561,absense
-73.072911,-4.650793,absense
-69.214395,-7.006395,absense
-55.97593,-29.808396,absense
-50.914707,-19.914352,absense
-46.426144,-17.631179,absense
-58.926142,0.847468,absense
-53.396349,-14.6775,absense
-67.316815,1.222087,absense
-50.900614,-27.300918,absense
-54.802983,-30.861648,absense
-59.436994,-5.490303,absense
-61.808465,-4.640092,absense
-45.941362,-22.721853,absense
-51.451502,-16.745946,absense
-53.396877,-30.77757,absense
-54.617017,-18.384841,absense
-45.951919,-13.84185,absense
-53.309351,-3.4918,absense
-55.775301,-17.290098,absense
-47.292184,-12.934116,absense
-52.754665,-15.571798,absense
-50.059942,-19.954693,absense
-70.295071,-9.132799,absense
-55.923109,-10.515609,absense
-58.889913,-9.722555,absense
-55.636209,-3.189246,absense
-56.872823,-15.050114,absense
-52.27091,-9.403765,absense
-55.443643,-20.084303,absense
-53.125393,-0.355416,absense
-44.241785,-17.185016,absense
-71.346084,-9.158305,absense
-45.737933,-17.723405,absense
-65.539755,-3.244906,absense
-55.439122,-4.833402,absense
-55.719193,-14.897811,absense
-69.059884,-5.998155,absense
-49.082067,1.658822,absense
-55.257005,-12.600402,absense
-60.895159,-14.68745,absense
-51.266267,-17.634153,absense
-49.009882,-24.759688,absense
-56.291043,-12.281521,absense
-50.395212,-25.852276,absense
-54.344372,-14.292998,absense
-56.803092,-25.828962,absense
-51.174732,-1.657716,absense
-56.60937,-4.317613,absense
-61.3715,-4.086161,absense
-55.440792,-15.42668,absense
-65.574223,-5.694818,absense
-51.466167,-17.033443,absense
-53.181302,-27.97202,absense
-57.55327,-24.22514,absense
-54.078737,-27.4397,absense
-58.264577,-9.276583,absense
-55.680821,-27.923451,absense
-45.989834,-21.346972,absense
-49.400902,-0.95929,absense
-66.567974,-1.916202,absense
-59.738401,1.274043,absense
-51.89408,-22.771424,absense
-62.310779,-2.147875,absense
-54.031228,-19.91447,absense
-53.049331,-30.207856,absense
-54.193778,-9.41659,absense
-55.734805,-4.145859,absense
-69.22213,-4.27325,absense
-59.341333,-0.60322,absense
-54.429544,1.313196,absense
-57.47905,0.274227,absense
-65.52757,-7.564543,absense
-47.152497,-20.047194,absense
-54.480996,-4.286098,absense
-49.64102,-15.993712,absense
-66.177475,0.379323,absense
-48.865971,-19.02169,absense
-51.334724,-17.577793,absense
-59.605131,-8.101827,absense
-57.546307,-25.660939,absense
-73.077313,-5.922408,absense
-61.43686,-12.179919,absense
-52.344784,-14.794338,absense
-50.240096,-1.120069,absense
-62.409277,-2.687873,absense
-52.707897,-1.914384,absense
-56.048753,-4.689897,absense
-56.193104,-19.016661,absense
-50.301118,-18.700078,absense
-51.296576,2.205055,absense
-61.994141,-11.586802,absense
-55.534974,-18.350726,absense
-69.965101,-7.024116,absense
-71.092985,-6.171712,absense
-52.300516,-14.675543,absense
-47.871861,-22.517092,absense
-56.406482,-18.786236,absense
-50.319739,-14.429657,absense
-61.363151,-8.182937,absense
-55.311483,-3.469709,absense
-51.726839,-5.940404,absense
-58.497009,-5.436239,absense
-55.506022,-8.429643,absense
-52.94294,-24.632447,absense
-53.723742,-26.707716,absense
-61.777655,-5.406682,absense
-68.394752,-5.403982,absense
-46.222959,-18.646164,absense
-66.442695,-6.70452,absense
-59.71177,-15.681075,absense
-50.086849,-19.507547,absense
-67.30198,-6.125284,absense
-48.099458,-20.851479,absense
-54.919079,-16.034224,absense
-41.351162,-21.565098,absense
-54.973035,-30.726612,absense
-56.083122,-12.506324,absense
-54.886354,-9.565997,absense
-55.547059,-28.314809,absense
-59.200192,-17.244555,absense
-54.065024,1.574859,absense
-62.056386,1.180896,absense
-49.275147,-16.270779,absense
-49.868723,-0.699074,absense
-51.901977,-26.195432,absense
-63.170874,-0.04245,absense
-58.214364,-13.353013,absense
-58.995265,0.192613,absense
-48.942122,-20.010188,absense
-64.898339,-9.384688,absense
-57.080155,-18.344206,absense
-60.26333,-9.57325,absense
-48.707183,-2.135199,absense
-54.303609,-5.762012,absense
-54.797322,-3.800745,absense
-57.262279,-22.130105,absense
-66.500328,-0.864433,absense
-56.824262,-21.300894,absense
-60.591479,-11.67865,absense
-50.66824,-11.308449,absense
-55.757637,-23.834538,absense
-52.367722,-16.329439,absense
-60.370135,-0.366417,absense
-61.434832,-14.553307,absense
-67.54833,-6.488668,absense
-53.860512,-5.49824,absense
-48.571051,-0.655208,absense
-70.831939,-2.417802,absense
-52.892593,-2.408279,absense
-50.317477,-23.496824,absense
-46.79924,-22.754481,absense
-49.23421,-10.094605,absense
-57.649859,-7.88014,absense
-57.201528,-19.185003,absense
-60.934107,-13.316307,absense
-62.256833,-12.997432,absense
-54.940098,-23.314031,absense
-57.320507,-20.280611,absense
-51.855113,-3.68666,absense
-47.767529,-23.897851,absense
-52.119326,-27.856408,absense
-60.362603,-11.345,absense
-57.236492,-26.847251,absense
-47.552563,-18.246938,absense
-57.185925,-21.892615,absense
-56.701243,-20.685844,absense
-43.398022,-21.742856,absense
-61.581954,1.314471,absense
-47.587336,-21.036666,absense
-56.046589,-6.499393,absense
-54.002677,-12.378384,absense
-61.418162,2.035598,absense
-54.515096,-16.028849,absense
-49.71963,1.088998,absense
-66.874309,-1.000073,absense
-72.810391,-8.909749,absense
-51.184324,-17.203521,absense
-43.454084,-20.982004,absense
-58.378055,-2.179832,absense
-51.504263,-5.064102,absense
-71.813881,-5.798134,absense
-54.493864,-18.530477,absense
-56.463099,-0.016276,absense
-49.845605,-18.049248,absense
-63.63963,1.195631,absense
-44.475657,-20.61972,absense
-48.6883,-2.286972,absense
-54.613808,1.359259,absense
-54.411219,-21.729669,absense
-49.729898,-17.840738,absense
-48.611941,-13.440492,absense
-53.308957,0.02283,absense
-51.238788,-21.039201,absense
-51.342437,-0.215902,absense
-69.041761,-8.220607,absense
-69.487922,-2.04083,absense
-45.923216,-24.155649,absense
-55.093077,-15.688514,absense
-50.170598,-2.293025,absense
-54.76727,-30.711521,absense
-50.01721,0.309192,absense
-53.140592,-13.715739,absense
-61.764092,-5.218529,absense
-54.137695,-5.303915,absense
-43.830308,-22.155473,absense
-51.164077,-27.50609,absense
-63.368264,-6.767915,absense
-50.573761,0.853871,absense
-68.895975,-7.727553,absense
-51.206518,-13.849199,absense
-58.742065,-13.036351,absense
-69.197285,-6.13025,absense
-50.962707,-15.812147,absense
-49.580721,-11.218661,absense
-57.335644,-27.473266,absense
-58.408598,-14.677227,absense
-69.183833,-3.750715,absense
-48.422363,-10.98941,absense
-71.635558,-4.824828,absense
-65.24271,-8.630108,absense
-51.710855,-4.472221,absense
-44.681923,-16.335067,absense
-60.539486,-16.44713,absense
-53.20803,-17.569596,absense
-63.030214,-8.602169,absense
-45.030046,-21.209385,absense
-51.303195,-23.61768,absense
-53.760812,-3.188206,absense
-51.350864,-14.16812,absense
-55.280829,-25.981438,absense
-68.825031,-6.257207,absense
-59.888971,-3.243375,absense
